"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Myodav"	-0.583248311029532	0.117849446960418	-0.445557340299861	-0.22623125785727	0.140468594915697	-0.496142130460237	-0.0214482233637036	-0.0496166494067932	-0.35630181328001	0.563992925089156	0.087252064436199	-0.0843563632995	0.0336513671539875	0.17024041112872	0.00835186248492472	1.53048188415536	4.71570912149359	-0.579420506004656
"Eptfus"	-0.645314116382417	0.143225961311703	-0.412866014044502	-0.216574059365093	0.114647633514148	-0.499858380518031	-0.000214942700314929	-0.0399898104129513	-0.303865455881152	0.505617767140945	0.3088522139037	1.11502344428985	0.0513006790778035	0.138938682822113	0.00146826782765342	1.56977761545879	7.0779433153893	-0.464314103086823
"Felcat"	-0.821947423354762	0.127967566960692	-0.654648037860804	-0.122646870367821	0.153341233164143	-0.44480499121977	-0.0859722794214824	-0.0611441089795432	-0.497799632711892	0.352028637125488	-0.298682404834984	0.0202624097777051	-0.112238861576291	-0.0884781632260356	-0.049835530739886	0.938383509118057	2.40765500217209	-0.643911309068072
"Ailmel"	-0.835152703560163	0.134674827974914	-0.668671443079338	-0.124297219538565	0.115014310067546	-0.433821407839817	-0.0758760152581393	-0.059086292458634	-0.500464416927574	0.439741176163417	-0.306520425232743	-0.0855838184399314	-0.104366530741819	-0.0644035024817546	-0.0676331738625024	1.16854856222133	3.02688081335566	-0.666915099624222
"Musput"	-0.836714843014139	0.118077815697623	-0.658134417302346	-0.136611258341705	0.152431796683849	-0.406149148269452	-0.0992311659087969	-0.052977454371267	-0.510920322016195	0.496915468334909	-0.221126368438915	0.259252691220222	-0.137285055126195	-0.0946961363547025	-0.0570636828998751	1.02434873700306	2.62402267004892	-0.60551426738139
"Canlup"	-0.865655574913484	0.0888281318878867	-0.710892836551491	-0.201936133460182	0.20060765020743	-0.38913356560562	-0.0932535412538375	-0.0935651109997229	-0.421081965970127	0.466971782886641	-0.306425033206539	0.663221127380402	-0.0809184902734074	-0.0616260862694403	-0.078925087549154	1.35210352785814	5.2116777806822	-0.622733807188928
"Chrasi"	-0.873822074826176	-0.105588084256516	-0.825038546435947	-0.198114023830899	0.246066759752896	-0.285485472540185	-0.200707802799882	-0.239650394763047	-0.769658212392594	1.73319836297015	-0.705851365161356	-0.573358264403141	0.2443196554417	0.00884886623916119	0.157419251434357	0.822372223319871	1.37487714651528	-0.817059495015256
"Procap"	-0.841482777075217	0.00656886600587834	-0.766393544476521	-0.101693437066398	0.140017766041224	-0.358005650554241	-0.164436614644819	-0.20831141780293	-0.672689478335223	0.733055838351729	-0.566237490296188	-0.358075087448414	-0.0859495373849422	0.0411670772059881	0.151845027093306	1.42938273712055	2.30093879564819	-0.701969515576567
"Echtel"	-0.798529924284944	-0.0253347783224859	-0.677923233701863	-0.148207119440214	0.20803885400045	-0.45459453471923	-0.0918887244157279	-0.180101625412536	-0.568353817191359	0.866084461641915	-0.419027018093761	-0.468177658225328	0.122379474174415	0.0644671392689701	0.0799936336444448	1.18157985226201	2.8606906179732	-0.67701148281367
"Eleedw"	-0.825560314841263	-0.0917505983040419	-0.795162736737223	-0.295337091192326	0.163197214307992	-0.318170727112141	-0.141283830598647	-0.246892514494303	-0.734368781870701	1.676811827948	-0.657713758845329	-0.403707057367532	0.173395706785629	0.0268607050161426	0.0419344570121443	1.60240928238339	1.91783705292951	-0.775511571145605
"Oryafe"	-0.895895763439341	-0.034964409445249	-0.829801187180023	-0.151351967267448	0.190313007878099	-0.446100681029235	-0.153755121963345	-0.280533167078346	-0.771398190958636	1.49833567750641	-0.651396344382858	-0.413513281921741	0.0500061182778477	-0.0667146859233685	-0.103709581567279	1.19997303674305	1.79533916330163	-0.808459812904405
"Loxafr"	-0.831612277722234	0.0588084318347023	-0.759318579102258	-0.104157851708359	0.10646103239603	-0.36642340033365	-0.119066093276483	-0.201442943206247	-0.661040297986667	1.23425561133369	-0.569473605228498	-0.406089365196865	-0.049064302835273	-0.100163759212754	-0.0259363866935646	1.19497827690897	2.07502647328086	-0.769191642212401
"Triman"	-0.835542772368561	0.0594136057500924	-0.753942988294743	-0.118829660381657	0.120179566946281	-0.452356595419768	-0.122880935645146	-0.182811648970435	-0.651944553291613	1.0593376828463	-0.500287389320918	-0.228642012784205	-0.0500081970796272	-0.0583118093349694	0.0310359996526534	1.25035951519972	2.302406720174	-0.716549164845998
"Mondom"	-0.928819854182228	0.0513413327192702	-0.850337193197069	0.0942090992142673	0.0429043429892428	-0.342484607204986	-0.0674101450791345	-0.206415264255438	-0.751476036099539	0.711834917958435	-0.568124736314103	-0.375400718527387	-0.148008650402237	-0.15511797963934	-0.0422638973590228	0.427553261978838	1.1328541611306	-0.824992358907306
"Maceug"	-0.929928249323196	0.0427145527954389	-0.889484795696491	0.0237509551338292	0.139204110891726	-0.304807147028804	-0.13624832412742	-0.256047084944875	-0.811934468735317	0.629897573540104	-0.775239050784928	-0.0930360198838771	-0.0581183603863063	-0.0433237584985585	0.0164171941789562	0.688966417914954	1.3646638816102	-0.871474636245739
"Sarhar"	-0.917977174943956	0.0284299428296453	-0.807206124917368	0.0841322555885484	0.0360723186595202	-0.318118664086499	-0.0937863890314917	-0.24426932627908	-0.682218708694445	0.509714540183021	-0.442205418343109	-0.114159909000037	-0.048754960732019	-0.112387252175135	0.0198766679012057	0.61506449351843	1.78851607254808	-0.789020077789676
"Ornana"	-0.772115768173562	-0.0703412944403334	-0.61849618041504	-0.230612108503665	-0.157078019924239	-0.6022377364949	-0.104643641056085	0.00329907542767412	-0.278278342654647	-0.0395983525302071	-0.373578721909616	-0.381077920653207	-0.369282691229731	-0.419664142229376	-0.326219524663675	0.474941060118802	0.705263713900733	-0.673338532115811
"Pelsin"	-0.760795293319564	0.0342294980524913	-0.610678674700625	-0.290411067911927	0.178998888613087	-0.474738896610015	-0.0303421848393504	-0.0249116635914936	-0.420992002631989	0.6554086887467	-0.23093697229254	-0.323766240363905	0.0520663413447874	0.12789724231487	-0.0640214349683083	2.32102076923141	3.09102880179274	-0.646374846153966
"Chrpic"	-0.760684747490603	0.0604400653327738	-0.580705943163491	-0.188695659420377	0.132980660564109	-0.423149708994812	-0.028571155434402	-0.0271106823438207	-0.485313557861703	0.544197049207957	-0.215096784511322	-0.169918596417696	0.0864935699653798	0.0617643065240234	-0.0487305980498009	2.37862312773139	2.85556455591903	-0.5747498107233
"Anocar"	-0.821455499937654	-0.0970046308017022	-0.467905758491662	-0.123170321148061	0.274978944808858	-0.343034889510053	-0.131053414361792	-0.21705958472943	-0.430350972929099	0.962934443204907	0.836626563028431	0.426298729585902	0.116300498104746	0.0735913942899299	-0.0329747774484688	1.46061784551854	1.56949211217319	-0.702463536280854
"Pytmol"	-0.850459590847924	-0.0839344197863687	-0.758335188691735	-0.0103560727160513	0.220829655303494	-0.38630906894077	-0.117374050437433	-0.162630153283198	-0.704604857399868	0.818540966773123	-0.538294865336497	-0.366077877509724	0.293163087931947	0.149989630942806	-0.0323604759963272	2.26562248578684	2.90529483922601	-0.736308724713166
"Melund"	-0.839045594941571	-0.0986440702334977	-0.762588175737318	-0.248437802368909	0.289907695184929	-0.349515001378522	-0.180497023193664	-0.133570010037598	-0.727763733672187	1.06726458775444	-0.578038442329378	-0.0232819276729343	0.176939678428403	0.206342577349527	0.0333962058768558	3.6347888837189	4.5029937591253	-0.653215705604738
"Ficalb"	-0.916707742853451	0.357782445192573	-0.827013232484619	-0.0487975658359499	0.0470630355625581	-0.534667609690178	0.125269474173371	0.00347520274634317	-0.729334926418056	0.636027471693657	-0.65140961450809	-0.0833513698984518	0.0314354491620424	-0.0863192929872292	-0.126058533296458	3.21646182363581	4.60076143105266	-0.713406899461947
"Taegut"	-0.893705858807166	0.190235011621375	-0.750003370123134	-0.0864774734594502	0.155611484546658	-0.439979000676539	-0.00708456424112689	-0.113851035243907	-0.63319490714631	1.03214355758391	-0.406074762178662	0.8927114640679	0.0226550955582984	0.0109226209877896	-0.0769934291369497	3.92806043705179	6.66530830085167	-0.51629506031858
"Geofor"	-0.913168826292502	0.189966919899107	-0.824977206241485	-0.0784804062364805	0.17482646225084	-0.444844842768529	-0.0119823865053797	-0.120207499320679	-0.729596544409441	1.10140224567934	-0.626611299804261	-0.2194090905678	0.0322289690384043	0.0153684738022595	-0.0919186929282855	4.05898080178678	6.63515673507573	-0.709028058877543
"Galgal"	-0.836167228756938	-0.0490654822112814	-0.723884585600038	-0.205851098849846	0.146314889597238	-0.460778705328374	-0.15164435440258	-0.153732813430412	-0.64767655646781	0.562342368699308	-0.404628849419893	1.1258365225966	0.211292286390454	0.088695499861553	-0.149731374371342	3.8109250671717	4.98988585067637	-0.550863004965121
"Melgal"	-0.870240108469442	-0.0289517384830979	-0.802038421431697	-0.181654671016892	0.164976872741898	-0.481182699135665	-0.148886294818613	-0.180090134044494	-0.755004915908267	0.52853968810917	-0.613627165698702	-0.221768604720154	0.220525124385427	0.129475264008758	-0.139923676794556	4.0669739144654	5.42913415019112	-0.703374942758755
"Allmis"	-0.818777233892746	-0.042772289395155	-0.732299356891368	-0.34434918764596	0.32580134673714	-0.375082236921872	-0.0795187877461956	-0.0555410373826331	-0.661208932339614	0.846846823791708	-0.512876439355388	-0.45685755732819	0.378798044835742	0.378832224914404	0.153854618233036	2.94157447558865	4.59267536040632	-0.68109581818147
"Latcha"	-0.784259905203701	0.0503043941208032	-0.68936398340977	-0.419572569792123	0.148399125149282	-0.321056182383121	-0.103624806244113	-0.0316652173158757	-0.568908974105044	0.609978903047922	-0.431315380618344	-0.493157462965746	0.19027517467779	0.176957054056605	-0.0136264932308995	1.71846095427414	2.41335899415963	-0.715594312281887
"Braflo"	-0.126668420797694	-0.00317363575122824	-0.132499396610841	-0.287435820174667	0.372851254313979	0.0342073928622536	-0.153550025982179	-0.313333309757217	-0.157660604013741	0.529009219740688	0.194271166111141	0.620806345470221	0.162194586580416	0.677330355102688	1.37578507122752	1.34698078921951	2.03026586791218	0.428959468327812
"Sackow"	-0.183503093527782	-0.101308737263391	-0.189012265783191	-0.216021567916826	0.60082840760358	-0.0610622595576836	-0.0469822436393376	-0.306801641380117	-0.251101075088241	1.02132877966004	-0.183966902148912	0.917059750611194	0.700259892387438	1.01310976977028	1.26339597606571	0.594690756458337	0.0562958069716577	0.623250995466089
"Aplcal"	-0.549677005767004	0.00428999680803293	-0.461998103619869	-0.386737478717348	-0.0375831079677745	-0.354688126874722	-0.178425700809362	-0.284516417746678	-0.33794404967971	-0.122016802836439	-0.286766571241231	1.06750903087363	-0.237819925113993	0.100317834516885	0.25023793333536	0.553556562204437	0.313727034003061	-0.314900663081837
"Lotgig"	-0.32304913407676	0.0878913296669768	-0.39913729483076	-0.104792014028049	0.171144189657456	-0.094157156761464	-0.0608818206427714	-0.236763996141319	-0.304512773337077	0.444250732314947	-0.454938299316361	-0.36808313214318	-0.175667605428479	0.145031144796705	0.32452968600756	0.419153787740373	0.587679296486282	-0.529021289887569
"Pinfuc"	-0.105938224395539	0.446443438040387	-0.204675467403239	-0.0331262931053389	0.603229697438415	0.169322837311342	0.0286269946121485	-0.26697152161749	-0.0645328034126765	0.688930550050023	0.0434631215766268	2.15480206262099	0.453609691377241	1.22477517464093	2.02158164819093	0.244689404969019	0.742336723493409	0.0126728453006478
"Cragig"	0.211232012616171	0.135888490693993	-0.0382342491918375	-0.130449877685116	0.433242406614687	-0.0592059872879151	-0.0257344834493238	-0.130048923451244	0.0341793784779775	0.505237491725676	-0.210404631192824	0.864177919974278	0.602882503811684	1.01253749559676	1.51545125109941	0.765914509723327	1.31916119857575	0.509394334627668
"Captel"	-0.408301842831364	0.074071446839655	-0.318894909684173	0.0445745995001941	0.38871562318421	-0.598124084003961	0.155601309054564	-0.223928046322518	-0.25615957539817	0.429456753602445	-0.140393020086664	0.585139575381004	0.950602409065821	0.572915775776838	0.484106214653688	0.905698036667903	1.37681840307075	-0.0784033055734935
"Helrob"	-0.398386041613426	0.110120421565639	-0.0436709840940078	-0.398171129631869	0.0481773413730629	-0.450520245079457	0.00615297498447713	-0.178163446279045	-0.167062263902608	-0.00116766003654788	1.0362093897268	0.791684830500354	0.305682140894286	0.309267537619766	-0.0441390140470168	0.899352846840253	0.36296097701137	0.434640195603037
"Menmol"	0.302926733965654	0.543580246907413	0.731888555876288	-0.0652726792860269	-0.15252154942934	-0.0427160736630459	0.149508340148483	0.00493028385705904	0.619944774386889	0.0489704799990687	2.75562333830866	14.6304584441948	-0.231744193769954	0.0202483416800841	0.0210716274609136	0.357175605118141	0.679735420517284	3.09357995309386
"Tricas"	0.0224991415856784	0.640736207072287	0.642711335372556	-0.166305092161632	-0.32902801822224	-0.171012066930214	0.351101667656569	0.0190191172578856	0.68655891389655	-0.119736731542568	1.87878591743405	6.66746294187635	-0.384275090644486	-0.273752120940112	-0.30148951667012	0.312179112180545	0.854044907824175	2.25866463544053
"Linhum"	-0.114234276447624	0.477545136153882	0.66240830975506	-0.0913386769741305	-0.296862776445566	-0.556656321927851	0.349686074239158	0.0235633729430015	0.423919184322951	-0.482157687414212	2.58236275199815	9.22446616056578	0.160019705473039	-0.0956346431320935	-0.199906222198762	0.19247736987219	-0.0531813913322448	4.25496030265437
"Camflo"	-0.094701225930981	0.363500340745122	0.597071168659061	-0.135487984579788	-0.198247711833591	-0.428728390785914	0.252911303345639	-0.0193533531344166	0.552453664603905	-0.363185965141219	2.60988110471908	13.4378646157968	0.218069044783711	0.00776454645018686	-0.0522185492503097	0.0543240703341459	0.233601007757947	3.86527780103326
"Solinv"	-0.165927571576615	0.45994195907113	0.524973297607852	-0.169397859501216	-0.27180076139175	-0.38418060405978	0.296719720307259	0.0556261824591836	0.436051896706297	-0.268753123543533	2.34704172568018	10.4978876648847	-0.0316844567789348	-0.114445735013729	-0.14709111400293	0.154738679833	0.0788577066070952	3.58365989098745
"Acrech"	-0.15879731740492	0.31705975309991	0.418451435886811	-0.0523325250372851	-0.145161601741697	-0.414019248855698	0.203204863084104	-0.0410264487116961	0.333668410363627	-0.233823290170478	1.97183019287668	9.75256532730914	0.12299859339715	-0.0268212347507144	-0.116834564053147	0.310262391844393	0.345319772180627	3.15374734234732
"Attcep"	-0.188309382544963	0.288709785626993	0.39499631766258	-0.041458288621416	-0.111991592314202	-0.441526527720672	0.169974465651398	-0.0753045440218711	0.326619193576352	-0.185035394277975	2.09360943557984	11.1181895352347	0.141716766868574	0.00330451896053128	-0.129707316233414	0.375204308513807	0.485800403546284	3.27343717790045
"Pogbar"	-0.141574081408145	0.431523275883067	0.538506792802186	-0.0517657037630182	-0.260011082188321	-0.484131545512887	0.297607821920624	0.00811040060604532	0.417296629035264	-0.378941854352105	2.30138252931352	10.3628564505871	0.0548989073597741	-0.10762191942215	-0.16392129360818	0.00873174467862992	-0.0406380470960433	3.73359408190627
"Harsal"	-0.376145132008538	0.751306676007644	0.267609473932398	0.0926681385568634	-0.398799763918048	-0.659459510683751	0.473078049374158	0.0670855627873461	0.0795854722523209	-0.615140866638406	1.4345554951926	5.71071196398147	-0.148591474806305	-0.264672027949506	-0.159658767246603	-0.243387776281667	-0.40413755897603	2.22666779360596
"Megrot"	0.0727608556024507	0.281410758400181	0.3171567135471	-0.33070796433531	-0.131429180795622	-0.393588678509835	0.130257523558172	-0.130753735987366	0.228014590831779	-0.271047548110031	0.686199208807754	1.43132260687295	0.0775787608092032	-0.0670237673400707	-0.222795405709675	0.395289248772664	0.252852737770558	0.914207639608768
"Bomter"	0.0170437354301216	0.489509896601314	0.302793121167485	0.128689913103566	-0.359447304444304	-0.443567170550098	0.232155660305283	-0.092751967714017	0.075016414744637	-0.228764898962304	0.9150749872581	3.3594911385829	-0.154962088155896	-0.311028314729886	-0.301639914689104	-0.0145231943856675	0.0431039229878634	1.67664974173179
"Apimel"	0.203369254256185	0.619063897436981	0.867561835402554	0.172364144063075	-0.45710441335701	-0.616180193465573	0.321663948316204	-0.0509030748513428	0.603956945774555	-0.248710366037	3.20291253263873	15.5796658345441	-0.201376274142042	-0.453979227342461	-0.518154006963778	-0.31648453685202	-0.0227980041988698	3.77406275394425
"Nasvit"	-0.484733656790805	0.580627956907828	0.0735265516041895	-0.0313800281689859	-0.379621205987352	-0.608100335100384	0.272341067141068	-0.0627975510002773	-0.0307165689286328	-0.563773554730514	1.3049839135928	4.73622866406992	0.00206925467060389	-0.258666611639598	-0.400944083961878	1.30730505487972	0.227569172027599	1.79212833586768
"Dromel"	-0.598478034884086	0.395450450994858	-0.0556076997350473	-0.132220146355423	-0.200903836145288	-0.607839117887471	0.318184886356873	0.0564685883413465	-0.067168145309722	0.0905890018040915	1.22192157000617	1.52844808328336	0.0652873059235239	-0.113720005505321	-0.280824228965105	1.14793474299128	0.992614140147747	0.792376542545804
"Lutlon"	-0.707153969734772	0.976945280869838	-0.322521769407727	0.191202921867081	-0.160887467005777	-0.356106027038636	0.43534471535177	-0.0568013677190483	0.212696472209935	0.374101947124877	0.978023911984552	0.453210597253702	-0.140931636900126	-0.358373840012894	-0.514088432078245	0.582046643965405	1.29330991254998	0.406616415705984
"Phlpap"	0.58346371325212	0.925142369743672	0.187787316008416	0.2314394504995	-0.184461553883302	-0.257309394981563	0.338895577517329	-0.123308524970457	0.417944762715622	0.245400524018798	0.136963924388846	-0.0559603367013523	-0.251088587603592	-0.356595073274765	-0.381574139168742	0.583991215790421	0.447132006141126	2.78370316979034
"Anogam"	0.0727608556024507	0.281410758400181	0.3171567135471	-0.33070796433531	-0.131429180795622	-0.393588678509835	0.130257523558172	-0.130753735987366	0.228014590831779	-0.271047548110031	0.686199208807754	1.43132260687295	0.0775787608092032	-0.0670237673400707	-0.222795405709675	0.395289248772664	0.252852737770558	0.914207639608768
"Culqui"	0.0727608556024507	0.281410758400181	0.3171567135471	-0.33070796433531	-0.131429180795622	-0.393588678509835	0.130257523558172	-0.130753735987366	0.228014590831779	-0.271047548110031	0.686199208807754	1.43132260687295	0.0775787608092032	-0.0670237673400707	-0.222795405709675	0.395289248772664	0.252852737770558	0.914207639608768
"Aedaeg"	-0.0789184165810491	0.842241652132912	0.0351131912167294	0.634382948778441	-0.0268925563374129	-0.10989290498618	0.212203021397494	-0.293375292775182	0.213093168086043	0.112636857428835	0.519926959182693	0.24010579227421	-0.0761026820079334	-0.0865304863792376	-0.158610290613757	0.42639252529331	1.09172506306615	0.612271404753702
"Maydes"	-0.0107501584219767	0.588943946885977	0.466549561184004	0.5707792365992	0.0365899495149584	-0.473395186357223	0.206416708098569	-0.408419592886625	0.208940616511777	0.238205766841072	1.58981810624637	3.51228691006246	0.692251459834899	-0.0288414580335729	-0.248753616731221	-0.209280714541966	-0.206820271309136	1.34576431504474
"Helmel"	-0.226227295816218	0.0383148750975974	0.208629385225678	0.0818180668814577	-0.260752874632774	0.225381504040227	0.0142910110313506	-0.00636814051124635	0.0483424558559241	-0.200519358522325	2.13848050154086	13.5996134299913	-0.29362931198145	-0.108959599869264	-0.107344325482714	0.140201331527716	0.598576239480375	2.58218169587814
"Danple"	-0.0327352665428615	-0.0339669066118773	0.601736848934474	-0.271721493348191	-0.169615661026264	-0.161409708248031	-0.0562901757098905	-0.0186035334884695	0.40687291230008	0.0964907803293996	2.9267295164984	14.4950545345642	-0.30441650853506	-0.0981120737327885	-0.0232995857823236	0.321395250729901	0.63205133294451	3.17815811384304
"Bommor"	0.389571014316224	0.120803292349869	0.421464726797672	-0.278642294516792	-0.258514546541711	1.74108430546146	0.0933400522286282	0.0239827655691227	0.392416636711727	0.14163697705298	1.04848501826422	5.9763314357509	-0.139682712726064	-0.23522922558094	-0.132739925152659	-0.012071517625654	-0.0262473745359251	3.45106065286198
"Mansex"	0.00982986577852752	0.00742024879585192	0.681090814065094	-0.324002430283697	-0.157746711801427	0.00192358379944331	0.0270194992497717	-0.0591864325690247	0.345818972642349	-0.180316215818447	3.44780157321753	9.99706456492046	-0.156432874782931	-0.108600858843453	-0.134750680952109	0.420882407297351	0.39701323190888	2.97210176669714
"Acypis"	0.666628616367078	-0.0640306611746626	1.25546203792651	-0.289293769982127	-0.18420992141813	2.8412835965611	-0.0375756429311849	-0.125129620294201	0.976895569151978	0.330042589195675	3.59293338490802	26.5904189163673	-0.00674589558862107	-0.12218046104797	-0.211317142630833	2.11042675938955	3.50634373897237	6.22604839539792
"Rhopro"	-0.436370501354368	0.280125149220742	-0.122569286153607	-0.104316400375363	-0.297721978490943	-0.155863865027047	0.0864570354388697	-0.0307128851067802	0.138692888459544	-0.160604545206212	1.45647431078026	1.33135873815232	-0.338977646967976	-0.33687693284221	-0.375953122062705	0.826420804793505	0.995655586717217	0.0777002013496589
"Pedhum"	0.668323134899134	0.54200563727073	0.725071930736304	-0.233447535865915	-0.437610159435392	0.205294444503961	0.0427173127291818	-0.110315675976383	1.86574755641958	-0.149470723307332	1.66480169407911	15.9123179600751	-0.504586056883236	-0.45964914246432	-0.539259659341485	-0.293624885436324	0.578667919189974	2.97107799887434
"Dappul"	-0.275977518870945	0.584100083057932	0.119412358441445	0.121100498037436	-0.211764721413137	-0.536668921831251	0.205706260468352	-0.182965713798897	0.141191547876121	0.0251085583499836	1.11181541362543	2.77588660190536	-0.351417239097847	-0.272038862362811	-0.155905580018539	0.264853032286482	0.188841510407463	0.759655707189223
"Lepsal"	-0.278659705920276	0.0442102188346262	-0.240944649973443	-0.306430197657563	-0.0366045170646615	-0.186238500818621	-0.0036328288105238	-0.179079058512835	-0.0703114236830748	0.684384784214617	-0.00713044309904391	0.161875691674801	-0.108785032002782	-0.212779909654325	-0.23765542395142	0.540926659128855	1.15618590603539	0.126146809195666
"Strmar"	0.0474259865046412	0.558349811020034	0.16094010922992	-0.0848998816604292	-0.0193473247138649	0.201759131913945	0.267348341643388	-0.0785055013453168	0.167233357033624	0.2955716367306	0.555970221346062	7.99849003350155	0.030456122830966	0.0734977127965084	-0.00281932237134724	0.801343401829089	0.575182084938285	0.512150942850205
"Teturt"	-0.230869027106217	7.1295866533925e-06	-0.264768538434988	-0.343600131389235	0.0931104216540746	-0.502157789941017	0.0910585605880346	-0.154335529543477	-0.372303455166818	0.359464526803655	-0.527741858763266	0.0252446072399878	-0.247439848705531	-0.399336064376768	-0.332289074409152	-0.123993337399824	-0.0319454052579656	-0.18497378426735
"Vardes"	-0.297564006412226	-0.0718131981404337	0.0171400657101504	-0.323565286483552	-0.165147179999702	-0.311760190522022	-0.1140716424147	-0.19521604463644	-0.243395440816772	-0.297828121465432	0.61239884955962	2.36366601175528	-0.044398357568719	-0.0449266499266987	-0.0855769238825533	0.490247178124222	0.227572651492586	0.377399203175791
"Metocc"	-0.402438454391073	1.13157945505552	-0.298708154155302	1.75611155146984	-0.135944116269625	-0.595950836180154	0.26344104306247	-0.625905217017937	-0.080682036885627	-0.195826459242373	-0.116745919317838	0.192283964439547	-0.11179970576064	-0.364244373556338	-0.388501582441593	-0.0874360786617117	-0.316164780055227	-0.0439851569400286
"Ixosca"	-0.27212486878057	0.249164871113162	-0.0285679359005627	-0.230533945242647	-0.125704195665777	-0.42576108749346	0.0293213050564202	-0.140229810152685	-0.13293865300056	-0.232561174652992	0.299871219710855	1.92077182274187	-0.0685485687106997	0.00153731288596384	-0.159221044190073	0.547163652945456	0.0391009485866286	0.795454184532409
"Caeele"	-0.325998073891523	1.26652961881356	0.207694142244855	0.209408290399827	-0.239643203252011	-0.354728570741769	0.437795627168877	-0.321601641424484	0.456488677162029	-0.108966347684933	0.856969347888365	2.58024514336196	-0.362625744512865	-0.272189345517121	-0.323170078642264	0.178532745796246	-0.134451574581014	1.03316413242666
"Hetbac"	-0.353923395846798	0.0425837305607534	-0.197786972654281	-0.0540221077871819	-0.0694104929840677	-0.24391278458257	-0.0173441629928775	-0.158206481279772	-0.201194336372934	0.109535593607786	0.230007175715821	1.86034182815132	0.112843655058583	-0.115182445131869	-0.245162819446467	0.578180797593397	0.28589167640166	0.0555516841984182
"Strrat"	1.34548559692157	0.100644360316207	4.13062915287587	-0.527900546476797	-0.0467276880284511	0.503230364733323	-0.0457358021723986	-0.0941961623662275	3.28783207518062	0.961729570600036	7.59749155171434	49.9940868187246	-0.237865800665868	-0.16885132945434	-0.246611804892913	1.00802571912429	5.24056603636308	25.5905968572546
"Pripac"	-0.407766491963197	0.323352894817893	-0.29667221409289	0.436636099433083	-0.157337276611242	-0.443688708304151	0.194479721598012	-0.467376419988306	-0.201357692621495	-0.243218148895282	-0.0393928131318214	1.17089649207689	-0.0612418570337231	-0.294476727922129	-0.413897290190593	0.55914715032913	0.797991776685991	-0.097109930897891
"Ascsuu"	-0.378315610696096	0.623527314508468	-0.28165226532499	0.197284057013327	-0.143317446868092	-0.537754707447669	0.113657447198925	-0.306246564756214	-0.316250891714063	-0.406769451030682	-0.0498252024756776	0.847521362592327	0.535749201771019	-0.136712493212256	-0.463947478106987	0.86331483039931	-0.00695558144683323	-0.0641624960958585
"Brumal"	0.080848773925505	0.458975103606907	0.0339927577375202	0.0382161134933709	0.00622638169966713	0.395847268622413	0.161026548122305	-0.159212739689579	0.201340432088336	0.0230658413157788	0.0755942480025065	0.566807222503422	0.393183557378821	-0.0570824598173637	-0.389476367675928	1.89059573224455	2.48444770283005	0.561689643033051
"Wucban"	0.071853692349961	0.503351134099663	0.013763676380959	0.0845578041939375	-0.10447724186456	-0.050305352442354	0.183900139485319	-0.188458018787087	0.204264715381174	-0.12588870791586	-0.0383416004190575	1.38861732553498	0.392385009155213	-0.0796318922592393	-0.393385394320242	1.15004004421257	0.621472905208546	0.561569583969536
"Loaloa"	0.0661471793435214	0.514191211982258	0.00255910733984798	0.173951063198594	-0.0514417602963967	-0.0183777025841042	0.180746250592294	-0.217025706465149	0.268702349427048	-0.0210451544792561	-0.0554285145188922	0.518556626487732	0.32181128405104	-0.0746519940004256	-0.357459376322865	0.972080529234482	0.536024048708486	0.314623664012098
"Oncvol"	-0.256459964050825	0.62813660989197	-0.0784886569100874	0.242981484126003	-0.00488736330250036	-0.32616684242106	0.226007946752259	-0.229028585511531	-0.0146016278087041	-0.0628297463557269	0.577581513499687	2.47557698223346	0.296545687570587	-0.049525374713426	-0.380586695596799	0.87772903609821	0.832387689117426	0.327179489835009
"Melinc"	0.0524114672954558	1.16109675480085	0.368072985593532	-0.129461965069045	-0.47174941012503	0.164594015252607	0.482525579539468	0.120458454547448	1.08583256933228	-0.130542824229218	1.90979128289501	4.64850095067084	-0.550881189293863	-0.469203364311654	-0.52039736602705	0.086694182404903	0.654976646455318	0.358870985339336
"Hetgly"	-0.0326711535856413	1.91492120543429	0.573975627955872	0.186994737565254	-0.374001688251735	-0.308098295963431	0.997460129593465	0.0912995196868951	0.727253341292155	0.273017071474252	2.23178985300039	5.00744458253842	-0.240977640284654	-0.460793429144564	-0.577566044777775	-0.189823623649989	-0.366766785082108	4.22786295894554
"Burxyl"	-0.289775267339859	1.36978615866763	0.11494506040964	0.119240602615256	-0.227763636857314	-0.470460295920282	0.431504000815249	-0.390453511822134	0.352290250379113	0.0763228228931253	1.22384621024103	1.89325554955806	-0.436873438972768	-0.33644681920601	-0.270570477969028	0.00771999008167714	-0.171868264287644	0.296653869305915
"Trispi"	-0.0306932167120008	0.656009389583804	0.744509475316315	-0.0626862667518999	-0.0237274026626689	-0.528025943475152	0.311531863469697	-0.253760346696088	0.271519844552512	-0.151809253671064	2.95745575479922	4.69836163815847	0.553086196455965	0.181863549061008	-0.254803687087471	1.25938182070977	0.395313216243802	3.31748586349567
