Cersim	105265	8412680	934162	1321138	13613988	410526	18229461	17641076	3183616	1147994	509105	17715	1360499	3892561	1462005	1705624	133263	30058
Chilan	107377	8043482	618785	1204319	13791532	758218	17085285	16254988	3107467	1141119	241624	17342	1435210	4324443	1556569	1972084	146114	32351
Chohof	56393	7174224	288186	1488314	10330396	371811	15162444	13968886	1418433	1021020	95356	5642	1204828	2929235	1101749	1222882	73350	11537
Chrpic	189162	5815409	970284	1041312	12584419	462248	14547647	14252973	3611465	1219304	366144	20455	1367943	3967184	1206110	2533157	158962	54413
Chrasi	128560	10237656	480508	1791572	20475467	719984	24542255	24551607	2203149	2657517	129293	7767	2648508	5632053	2321119	1796066	100257	20756
Concri	83265	5685830	579003	906719	9847749	281465	12338681	12606258	2399179	776026	259009	23506	1300493	2846009	1125942	1507351	114319	36238
Crigri	76267	6753662	364436	1291793	14884870	507234	15738324	15658065	1765965	1431424	107321	3353	1590407	4875118	1802679	1617981	120405	14155
Dasnov	114968	11470683	833962	1872653	18630862	634025	24663099	23284081	3766436	1804853	388497	42636	1985425	5037208	1851893	2279517	176269	51050
Daumad	90287	9684837	423759	1432434	15123788	479591	21125749	20102428	2144642	1258294	134367	3607	1632241	4531886	1769284	1853704	141435	16402
Dipord	78469	4736685	406075	911180	9404165	299104	11145447	10475722	1951786	780336	150210	11162	1179332	2818747	952433	940541	70814	54934
Echtel	192161	7146833	897424	1385205	16277340	515348	17825634	16713556	3996629	1716971	302534	13257	1779382	4915047	1736673	1960751	174544	44716
Eleedw	167372	10081872	553219	1549525	19972562	695099	25435069	23071387	2469073	2594481	152224	10970	2520538	5913769	2233864	2429987	125113	26605
Eptfus	225955	5685108	1061050	889399	10557123	326714	13019782	12590740	3666246	957382	443556	33914	1158361	3563243	1118466	1525088	208447	50615
Equcab	133001	8361894	844926	1367504	13859042	437133	17976169	17432918	3347694	1204025	398222	15920	1370192	4151325	1447332	1838309	144988	28432
Erieur	137355	6634552	722802	1062861	13215352	338875	16211583	16356675	2935476	911933	182190	12166	1254727	4142018	1754737	3424424	1267308	26850
Felcat	141707	7921868	749064	1327588	14008898	440331	17026519	17564533	3377193	1041177	270370	17680	1320354	3765256	1420129	1460003	120388	36545
Ficalb	31657	3563504	189389	583172	5865299	182035	7838245	7267671	818858	595421	77936	10966	655925	1745796	559843	1520836	108629	17720
Galgal	50331	2752930	229182	479471	5521133	168586	6596011	6599613	916886	469166	86230	14434	716177	1770233	510280	1363968	84243	18146
Geofor	28759	3603989	155185	583992	6090020	185004	7934941	7334951	726417	656850	57024	5134	665125	1794588	589205	1526303	112044	11706
Gorgor	100756	8656704	536640	1403292	16253203	480348	20068384	18411171	2966378	1287063	194499	13627	1610120	4819126	1771114	2109847	138041	24524
Hetgla	82135	8586127	468603	1250180	13831891	854838	18039454	17077981	2660188	1200172	182540	13733	1471775	4146227	1618440	1834443	146652	25322
Homsap	99234	9324288	574846	1459298	17244533	530160	21965095	19837728	3437030	1383751	218206	16313	1682217	5149537	1876503	2308691	147229	27250
Jacjac	80892	8332517	439913	2050194	16980066	578028	17747577	17647721	2410334	1498587	166631	10746	2349971	6334494	2088310	1645166	109325	23976
Latcha	149478	7158265	596662	825210	12765703	473218	16470322	16883151	2731929	1098857	190367	7391	1609455	4326917	1373177	1802848	105922	25205
Loxafr	167640	10373940	636601	1814943	17675683	607424	23098198	22074776	3017290	2152490	188993	11409	1914311	4891938	1975837	2056723	128676	27184
Macfas	79404	7328470	420712	1162438	13338675	400148	17346535	16009221	2429666	1027627	148419	8993	1309158	3891833	1454654	1712123	109331	17724
Maceug	47956	9139127	192468	1688080	13917260	474574	20104070	18470398	1088365	1087857	58389	9035	1488783	3826903	1621507	1122144	63506	8942
Melgal	37852	3015059	153069	504058	5534727	150467	7036061	6872232	645762	430518	48719	4092	738220	1802211	528102	1330682	78103	9970
Melund	55066	3150466	214865	531754	6927679	226490	7675884	8041934	785463	687227	66708	6785	814472	2237677	722506	1492450	84880	14713
Micoch	109899	6166620	510804	1161900	13178814	502444	14174840	14472590	2527728	1250329	157914	8606	1394027	4329586	1492275	1722132	144707	22888
Mondom	62406	13477740	324715	2505834	17682073	574724	29616503	27289086	1695179	1465646	134868	7441	1959273	4748271	2165045	1211136	70605	14373
Musmus	94213	6517479	426598	1226968	14463940	508013	15268187	15424646	2162237	1388988	131636	7412	1572491	4693261	1702012	1709090	112422	19933
Musput	127492	7866729	720622	1304076	14015173	460017	16828974	17762554	3216595	1134979	287834	20859	1292296	3716414	1411474	1503113	125268	39159
Myodav	259011	5741084	999336	892601	10861568	323873	13161246	12864026	3520716	979569	361772	14804	1154979	3689008	1144454	1528218	167951	38744
Nomleu	96251	8946694	530138	1445317	16251989	498966	20951338	18876694	3227341	1306433	198798	14207	1606352	4882949	1773958	2197998	139267	24318
Ochpri	153987	5813867	870800	1037232	12357464	407586	12800764	12568841	3191179	1150727	231728	20666	1345778	3883156	1316901	1933408	172151	29872
Octdeg	95111	8512171	709140	1331446	15394348	567692	18485072	17552355	3168817	1190163	351106	16429	1523582	5048742	1597796	2223514	174930	38886
Ornana	158268	3794571	799350	752707	8224519	274316	10385943	11442917	4148139	662295	278261	15077	620246	1837454	671401	988475	64059	40624
Oryafe	108243	11050215	467983	1918543	20220120	574107	25595157	23372653	2122459	2515207	154328	10720	2323535	5441811	2009790	2190651	120476	22797
Orycun	208709	7801781	2103454	1355311	14758600	528732	16936285	16897944	5364332	1585658	1283356	31301	1572220	3831450	1349698	2637023	194410	61034
Otogar	95120	7928548	647884	1262683	13407158	476306	17807567	17186643	2721686	1419582	243231	11857	1263758	3889129	1580316	1795919	147343	24016
Oviari	100594	8205815	529120	1586178	15624450	406943	17519435	16702577	2816005	2486051	197279	13148	1511797	4207151	1485633	2582365	140543	28153
Pantro	100041	9213067	562290	1461396	16934858	517038	21613549	19527798	3336502	1351938	211282	15838	1656398	5051865	1843430	2248064	142877	26788
Papanu	111995	9188562	584076	1505007	16847238	523018	21815128	19670430	3530498	1338999	213294	17781	1642859	5027423	1868302	2243193	143272	26847
Pelsin	171975	5323184	822769	862955	12038482	391606	13270182	13221279	3611559	1220000	313274	15760	1247010	3888893	1123297	2321612	156496	42195
Ponabe	104112	9636428	578528	1507755	17532708	546353	22503193	20235975	3403510	1397453	218208	15549	1724902	5243766	1922199	2324287	145015	26812
Procap	113546	7109144	462793	1272252	13055223	462154	16234405	15884117	2162816	1232293	145290	9528	1312917	3937054	1631539	1688787	106399	26576
Ptevam	100386	6464892	535354	1009003	9737776	328938	13861225	13557176	2196860	766855	213320	19505	1044871	2910569	1150549	1202816	88008	32132
Pytmol	44365	3474411	182020	679135	6371703	173960	8784339	8409661	761055	527373	52007	2637	888211	2012068	676484	933929	46304	8024
Ratnor	111252	6521300	481407	1273289	14322700	510166	15226175	15286262	2498186	1331684	142630	8455	1504634	4618055	1713200	1679735	112509	23609
Saibol	94074	8353916	535690	1318037	15437915	478449	19345076	17814881	2866994	1218233	195078	12237	1509901	4745921	1740324	2064775	135017	23271
Sarhar	54781	12488444	289496	2169388	14922235	453081	27201870	24675801	1506115	986819	108931	5676	1874582	4084792	1997359	1039433	62276	10963
Sorara	123128	7045802	817287	1042759	12729964	467299	15645916	14045572	4478989	1112709	353901	39489	1318033	4138794	1271651	1586618	146632	47957
Spetri	77217	8613608	437669	1322551	13898717	499662	18430679	17494296	2164904	1158766	164834	9729	1583298	4459116	1591048	1728088	152532	21158
Susscr	10309	733145	69644	123724	1330049	45969	1599077	1635256	297110	129189	28218	836	129170	377279	136988	219888	14513	2328
Taegut	38746	4087795	229494	649424	6688080	206763	8928393	8257453	965109	701840	94186	15136	740533	1993832	670488	1621422	116705	22133
Tarsyr	96778	8311035	440564	1776962	13340084	465651	18557012	16530442	2797753	1019735	146336	12005	1387054	4285285	1501175	1590061	115848	20050
Triman	145534	9330935	589030	1604025	16003095	483222	20693849	20088776	2810048	1779436	199136	13038	1708806	4542699	1851768	1892773	124879	29977
Tupbel	85194	6218431	511584	926317	13545198	328705	13804783	14588091	2890099	1264868	214665	9301	1487677	5409921	1710830	1557045	110517	22103
Turtru	120710	7571147	650026	1274490	12814675	461668	16648037	16418613	3274816	1337407	248769	18604	1254225	4181652	1403647	1763937	132575	31959
Vicpac	71976	6278882	420031	1334091	9200729	308444	13053914	12493932	1785651	691444	124779	7273	1033243	2909071	1072282	1215380	141363	18139
Xentro	106883	3682373	462748	583821	7024021	312482	9768723	9603256	1685264	553784	140411	4051	920542	2472565	945026	1056165	69006	59847
Acrdig	57251	1515778	166501	216365	1867777	55150	3205452	2784515	583216	117996	33773	1500	219257	586652	208745	147541	5428	9175
Nemvec	34743	737527	120708	115155	1182830	59475	1690318	1599968	433718	88792	27649	2637	126390	392454	140194	76795	3461	7352
Alamos	212498	2644564	715873	393975	4006855	257177	6120435	5712202	2778031	292939	184265	20245	417304	1316186	466939	331311	14170	59558
Hydmag	32576	2683920	85826	168937	1649680	47235	5093556	5144143	298371	69127	20849	854	298151	566036	241096	99110	2516	3660
Mnelei	27201	619730	81541	71632	742837	31805	1282264	1189852	309426	45437	15962	2408	58744	218013	96189	75752	3220	2756
Patmin	208054	2832903	538149	373872	4753254	247353	6391555	5351543	1627413	323701	117926	6853	617240	2016248	1039241	355327	17191	24805
Lytvar	127692	3314105	277014	463773	5105518	152877	7340566	6330596	1043013	344078	44924	4425	734850	1887064	995657	239199	9427	25559
Strpur	162411	2581756	320889	377637	4409218	142855	6174076	5611992	1085421	225082	51120	3780	628374	1674729	895735	214299	10294	10922
Sackow	105602	2200423	238267	299071	3662920	97437	5406016	4584762	779651	224066	31948	1861	593086	1518332	772117	179302	4689	16607
Cragig	100106	2387907	173808	280183	2813781	77806	4845002	4596390	648152	123824	16064	959	501436	1251016	742206	144993	5715	7793
Lotgig	32814	1374699	64755	172644	1439925	43217	2868038	2605002	260160	70864	6502	218	160404	456915	242566	69028	2292	1533
Pinfuc	77821	2412103	162236	279882	2996961	100918	4645642	3908225	682009	143175	26928	1483	416800	1332214	787220	109831	4519	6578
Aplcal	79914	1941158	257299	234131	2961121	112964	4380496	4015734	1051804	155720	56506	6541	291057	1077978	468668	270367	10046	14218
Ascsuu	41249	1363316	120917	205881	1160981	30770	2484900	1942625	404944	39456	23564	1687	260020	366357	94292	121508	2507	6039
Brumal	7912	420405	15783	45620	254682	8190	752037	640694	65468	7974	1579	71	56283	76624	26889	21296	601	597
Burxyl	14980	414487	62748	51129	304955	11064	701518	423156	234618	22749	20896	1231	26659	82698	33282	21655	770	3320
Caeele	14650	680112	54806	81937	390587	13697	1113263	769084	214948	19151	11834	753	45564	116681	47844	25166	628	3391
Hetgly	12496	487804	57827	49263	218634	8886	793755	573140	195153	20257	19154	1107	34015	55975	17634	12859	389	8296
Hetbac	8009	354736	21125	47007	319535	9114	763204	697681	74404	13944	3678	256	55938	95370	38122	19695	474	859
Loaloa	12877	569522	25140	67962	354908	11731	1002186	832953	109697	11782	2303	98	75251	105267	37779	23710	474	840
Melinc	9377	593682	26279	42663	186243	11116	928912	823449	120607	8988	5655	295	22771	54312	23830	11438	478	684
Oncvol	2752	153213	7207	19293	103014	2517	271137	219261	27246	3413	1263	80	19763	30184	9620	6997	191	311
Pripac	26382	450712	91118	110082	604625	22218	1061671	605095	331416	32838	23476	2601	75181	163515	47575	63422	3697	5866
Strrat	7801	329133	24935	13785	159489	5178	588385	568074	57521	6507	3131	313	22769	43004	22841	6565	346	2570
Wucban	9764	532284	18351	54503	284009	8550	920078	779467	76616	8047	1547	70	68730	87058	31029	19531	329	659
Trispi	8212	313742	31807	30498	217970	3742	552020	402567	77699	7361	8843	466	50220	83745	24767	19018	348	2685
Triadh	14834	449068	34005	49163	452757	13673	1041343	930297	92379	22272	4489	143	73080	126728	46440	35126	732	926
Closin	231003	1855102	549344	376008	2960850	125704	3946839	3041261	1797417	187471	80633	3578	335548	962597	316577	269139	10716	32488
Schman	46562	1401072	139825	274682	1686957	37518	3226425	3001399	445583	120595	29897	257	215571	416020	219630	58658	1203	3893
Schmed	97674	4677889	248701	454958	2598023	73751	8347245	7367530	996801	131595	42578	2623	405245	719523	321260	105537	2481	8019
Ampque	11489	488650	34136	54572	886357	29312	1234539	1152514	109792	49360	7131	332	165178	419943	255574	64485	2067	2127
Helrob	20686	1018839	71657	86377	951872	18767	2062654	1863534	214671	34540	16646	394	171311	360634	133532	64980	1383	3207
Captel	42564	806272	131421	159643	1517910	29277	2060705	1604315	478910	101996	28462	2298	277930	581509	215193	129298	6170	7999
Ixosca	451611	4634283	1909743	715745	7947890	370313	10780822	9749623	5541168	494498	562179	70401	869710	2890156	782648	976497	36745	205457
Metocc	47713	472813	221318	185023	745318	32432	894807	335787	860889	64101	78428	7609	61643	180104	42831	72338	3797	22731
Teturt	10577	420426	21580	38907	419457	6686	970755	860839	67924	18665	1519	92	44831	76227	39769	11910	357	668
Vardes	63286	847098	251015	124367	1313819	62122	2168005	2025127	654720	63123	69800	6426	172630	462817	164245	131942	4910	15641
Strmar	34832	875474	89527	95483	728170	28127	1690232	1436451	293767	40964	16051	2489	107736	250558	102106	61616	1824	4148
Lepsal	60989	3166733	134348	285409	2543346	69058	6737755	6175401	600157	141387	17173	499	360616	655214	312316	129243	4585	5062
Dappul	29878	593173	124979	96114	570030	18398	1164628	906211	408439	41747	41621	3374	56438	168057	71565	51143	2114	8924
Acrech	43495	1563004	156846	184458	1177838	30712	3102916	2727648	492266	39334	39615	4282	216347	409066	172354	67790	2069	14616
Acypis	85451	2214671	225630	216439	1601112	212750	4964941	4731708	664365	72774	41847	5823	303223	525733	243968	172773	6197	18219
Aedaeg	129214	3152442	362595	565591	2756953	124535	5508633	4106676	1330806	155981	77620	2716	347405	834253	313666	201953	12086	23180
Anogam	104577	728155	372770	99123	1163432	58881	1838505	1567359	1023449	67340	103976	7987	155896	414146	117899	134645	6772	31628
Apimel	44642	1418991	140322	175663	603065	14276	2517586	2147792	393663	27999	35836	4076	120603	178267	73960	24949	1035	10952
Attcep	39044	1643436	139175	190898	1199470	27014	3228111	2822736	447422	39168	34633	3719	225544	416610	174132	66325	2032	12472
Bomter	60175	1221517	184003	180983	848819	33306	2405073	2038350	508084	45843	40552	3473	135621	273583	112807	58581	2269	14999
Bommor	130615	1635993	314693	194653	1538269	266652	3690686	3633596	976055	110484	63053	6968	217540	496256	230576	92752	3543	39315
Camflo	38628	1177432	145817	128945	870402	23549	2347830	2053877	453479	26927	41074	5031	179105	330504	141211	44451	1600	14755
Culqui	104577	728155	372770	99123	1163432	58881	1838505	1567359	1023449	67340	103976	7987	155896	414146	117899	134645	6772	31628
Danple	31508	1113637	107807	114209	862933	28068	2372491	2415368	322989	35616	27511	2953	109699	286192	151022	43841	1437	7868
Dromel	17397	467031	116798	68311	568863	15460	1088286	940319	369424	47409	51910	2781	84852	199867	58468	90030	4086	11187
Harsal	70247	1055368	418946	176266	997608	38148	2278876	1830234	1092415	42058	176146	27390	136170	368793	133021	83288	3638	64221
Helmel	33110	1297481	108771	197369	937803	52068	2824152	2785260	333629	34309	31078	4319	128236	342231	161884	49445	1911	9377
Linhum	46947	1045548	206415	129740	804276	22985	2139114	1834658	564059	26882	67677	7403	161323	309992	113268	62809	1857	26517
Lutlon	7104	859145	32991	100563	500867	16199	1447976	1125416	214004	33168	9843	337	71565	121530	41590	38368	1863	2514
Mansex	78945	1703661	305337	186211	1686899	82519	3981737	3761226	802203	66891	105998	8562	229158	550062	234489	115441	3793	24088
Maydes	25486	970748	80453	156235	703196	13496	1736475	1227226	236833	31923	16065	844	167732	211732	77422	20288	595	3678
Megrot	104577	728155	372770	99123	1163432	58881	1838505	1567359	1023449	67340	103976	7987	155896	414146	117899	134645	6772	31628
Menmol	21171	1116618	53411	92652	528647	15830	1874920	1765207	168953	17029	10020	880	76848	189464	99786	22334	567	2799
Nasvit	40135	983420	228586	142226	821470	29835	1981361	1614352	660411	32892	89853	10615	146522	300450	87325	160184	4124	29326
Pedhum	16792	862939	32593	54583	256058	12318	1330394	1228882	184373	8779	3619	466	35801	71774	33178	7397	346	1563
Phlpap	85209	2404895	147839	280955	1345316	44543	4006836	3185985	636523	73918	17015	443	173606	324910	138365	93725	2574	14673
Pogbar	43015	1121980	176244	141330	854049	26113	2260381	1943185	523798	31435	53724	6540	155427	309096	123043	50654	1712	20651
Rhopro	53900	2741013	186149	318106	1791447	80919	5368326	5120943	796517	80709	60402	1783	234626	524033	224866	173109	5895	5958
Solinv	62323	1753524	256206	190650	1271124	45158	1400981	3095325	754660	51128	77775	9591	219557	467893	192585	86061	2788	28693
Tricas	28048	952115	95698	84887	502804	21702	1735962	1508831	319179	23761	20846	1693	64197	164094	72344	35142	1553	6104
Capowc	4877	34910	38822	8770	153103	4218	90913	33108	94258	12704	17014	2350	12200	53040	10328	29690	1051	4531
Trivag	3973	508762	14741	85073	381276	5566	887638	689383	63936	17785	3099	181	65030	95320	40616	22632	551	586
Bignat	13072	212603	51317	46639	552441	15711	547999	381554	178604	30407	13439	1654	94590	231889	64274	56534	2204	4746
Phatri	8971	61739	33199	14469	125412	10353	145828	68043	107232	15584	8323	818	9662	34451	9658	11178	416	3169
Fracyl	20543	231609	40493	41033	318918	17488	575420	404634	112398	21659	3660	363	57436	94700	32170	23734	511	2299
Psemul	90258	455979	233902	110303	915688	63673	1144199	571732	611309	85522	44272	2872	116422	253440	85037	67312	2444	18520
Thapse	4589	34909	18388	10839	158245	7413	129927	70472	60370	13211	3906	252	24092	43758	12549	16870	361	1907
Blahom	2307	38756	10548	16563	75723	2513	102903	57304	37448	5196	2841	491	8237	20539	6132	11693	478	1446
Nangad	5218	38974	32210	7268	134126	6377	92840	59050	105512	14446	12026	1501	10808	44486	9826	12433	1313	3282
Hypcat	8950	43747	42722	10399	249602	12359	157306	157664	152189	22434	12401	1317	14884	58701	13347	49673	2707	3151
Aurlim	8583	145858	40986	32137	331080	20189	383546	298709	135491	28061	13489	1346	38645	100782	24906	45196	1815	4108
Albcan	7365	106969	20155	27288	186706	7622	256597	128760	74270	8817	3699	239	27684	62462	17426	15067	501	1430
Hyaara	20491	135913	67051	28842	378550	21254	381535	325575	199074	25611	14911	1387	37212	124673	39450	45131	1143	4981
Psecub	18491	101203	151801	24852	386929	14558	265281	164452	301042	40562	79466	7290	25670	116978	21266	79602	8481	23497
Phyinf	52892	222328	171280	49677	699958	45736	601829	524379	531361	61940	42470	3423	56068	227046	76214	101603	3715	16341
Pytult	9125	53199	41582	14256	253959	11440	156792	85382	109902	24008	14999	3932	24110	89030	16855	38698	1275	6096
Sappar	23080	35022	124107	9796	336954	23723	106019	62338	243816	45237	57969	9740	24279	116442	22983	40980	936	24544
Aurano	12378	32963	188865	10218	203820	7253	68456	29895	387625	35003	139525	65240	4323	51494	8927	19324	1388	75415
Ectsil	69720	223975	339347	48148	1081892	72973	601514	382975	917803	94725	121425	15919	108621	423212	118693	123828	7516	47318
Cyamer	6732	21169	29737	7916	96738	8396	44220	21100	83432	8557	9497	1152	11589	34565	4949	19578	822	4184
Chlrei	33279	38392	347600	11499	636535	28860	153698	131909	679913	64527	209353	52861	52627	276801	41832	184009	18666	76865
Volcar	35045	115408	235466	26310	685644	34820	360816	333593	635053	68554	104170	22004	76141	285973	65212	136013	11601	37098
Micpus	6497	15922	55999	4402	66505	5529	30597	31818	149695	5475	30314	12861	2140	16873	4555	8286	288	24868
Ostluc	3775	21758	25855	6776	50508	2207	42541	21933	59418	5035	12231	1258	2293	13816	3181	2757	82	10501
Ast_sp	5483	32463	69309	7327	516082	12868	120331	54255	160531	46781	38217	3167	50286	255429	38320	301223	54493	4376
Chlvar	7394	10680	152956	3240	272569	12299	43330	22970	277092	29216	106265	21704	20795	127279	11491	139754	24484	28053
Cocsub	9224	89539	79161	17494	402854	10943	239564	116616	183265	29198	40787	8172	69874	208044	33226	120458	10511	10039
Aratha	21292	353521	47037	49889	465439	12029	778611	708286	157557	31103	6435	223	63728	137946	65070	32639	1058	4371
Betnan	63366	1753602	223662	211180	2339659	69392	3820426	3276860	698908	164220	59924	2986	315674	752322	298118	141459	6138	17684
Bradis	72517	755766	438573	119829	1791001	72738	1798258	1371489	1079931	184833	215787	21844	263913	655486	214434	189079	14092	78613
Brarap	56084	947782	131639	96535	1256371	31291	2060803	2065980	425396	78211	21464	1060	173459	389584	187818	74786	2200	10636
Cajcaj	44305	2397573	121301	250788	2726318	85151	4966302	4407334	476932	168931	25599	2405	462027	896654	385859	90637	2999	10025
Cansat	49063	1981256	144288	242133	2200645	74010	4240082	3682775	540221	152619	34155	984	293554	676112	303643	96686	3766	7736
Carpap	29145	1257067	91657	152046	1400335	49700	2569034	2234302	377004	96230	17956	641	221346	443279	176553	81369	4208	6149
Citlan	22096	1706149	68096	189585	1638409	41286	3374398	2978626	251518	103900	15025	849	265535	516947	216745	61374	1847	6785
Citsin	23747	1322994	82508	148450	1360970	40813	2695795	2321077	273304	78957	18855	765	224672	447099	169134	88859	2518	5236
Cucsat	17367	996859	58354	107549	969411	23460	2034668	1792195	192613	62723	11153	625	147283	286570	124511	42965	1829	6354
Euccam	102248	2444150	381814	339363	3275620	92736	5092240	3949773	1117158	255800	116389	3169	460259	993156	353054	168749	6971	35134
Eutpar	23258	417552	55442	50161	521138	13697	895352	812950	182452	35558	9269	513	72150	156288	72675	35482	1011	4675
Fraves	36739	785707	114569	114100	1185093	38213	1754665	1416631	379358	75869	29751	1354	186238	392627	153804	87025	3957	11777
Glymax	84496	4187570	217462	481504	5131174	152726	8752544	7527900	813594	334780	41606	1913	872084	1700570	668128	196346	7351	18617
Gosrai	81996	4024603	197526	428387	3987840	146659	7815637	6990916	743667	234335	32025	1496	638715	1358196	583502	130351	4097	11480
Horvul	334356	3904363	1607747	576470	10390405	344721	9193449	7025222	4588594	1053842	657773	40678	1383642	3340469	1065942	519117	41803	220356
Jatcur	35834	1246311	105539	150929	1203851	35333	2551511	2178566	325591	82482	18954	3042	217782	376533	138438	74652	2653	8060
Lacsat	203897	4113983	426143	580563	6655093	225613	9257144	8325478	1627553	477420	53459	3932	939548	2066654	896380	201408	8569	25316
Leeper	3557	54380	20845	7814	106977	3408	126084	99963	48396	9500	10107	1142	16766	39547	13498	10166	541	4807
Linusi	61199	1033531	189364	179800	1497969	53610	2341571	1879479	584222	121162	48019	2492	214992	435299	168621	114632	4065	20819
Lotjap	18347	489256	52804	73887	668942	21326	1061252	890115	185346	45590	11063	643	88841	203758	80385	35914	1511	6744
Maldom	52072	1826967	180538	243331	2573394	73344	4059977	3384948	667737	166165	50129	1992	378968	837565	327666	137242	5276	11945
Manesc	47567	2001214	170231	261627	2298284	63507	3889980	3540742	531442	140917	32011	724	432567	751601	235479	166708	6097	15786
Medtru	47127	1437099	122422	167711	1703488	47932	3122544	2722219	353521	82199	26430	2629	287655	573136	262480	78910	2861	10912
Mimgut	45617	1230020	148893	159562	1241692	33476	2629056	2139165	498691	68469	31488	2525	195137	429387	174341	65879	1663	15653
Musacu	62825	1389148	211804	239725	2408696	106226	3199075	2735141	695540	169436	60749	7609	382313	771889	299326	164626	6812	27819
Orysat	93566	1150138	519004	153401	2136308	74449	2575415	2111332	1146986	197391	247872	25485	312789	771547	271890	199958	13751	108439
Phodac	66690	1395648	211812	187334	2336657	80565	3067636	2570818	617039	182294	59858	3368	394021	760605	230778	155738	6884	15749
Phypat	23908	2085107	97088	266851	2292412	62217	4374511	3604297	388514	130782	20432	1410	330208	745092	331193	123988	4912	5843
Poptri	47821	1781023	125184	210490	2274795	40092	3867991	3503880	432642	130137	26952	1361	338858	726745	293698	124948	5283	7495
Pruper	22669	872191	73348	117774	1170394	34314	1880709	1479419	263652	84691	17416	719	173208	373810	140659	78624	2911	4687
Riccom	31437	1501581	105108	189972	1579099	38802	3134828	2806454	316387	84556	28767	2016	262460	508223	197671	90433	3502	9005
Selmoe	23033	438575	105810	77839	954098	37647	958424	796944	428270	113027	36837	3852	106383	262864	79350	59316	2388	13158
Setita	104161	1028499	555812	162709	2503427	106219	2450289	1884184	1352451	254274	261374	30726	349390	853436	258526	249867	16162	100213
Sollyc	61289	3436230	163682	447705	4283133	109393	7294012	6478822	706936	222751	20347	634	631352	1347884	601326	154084	15026	9262
Sorbic	124566	1658295	604364	292222	3641256	137526	3870021	3068445	1602516	364764	253134	29375	559334	1242288	418680	323405	19226	107303
Thecac	29143	1486175	81198	169908	1740225	50396	3005866	2675357	253602	124959	15618	400	284927	541401	228792	101829	3112	4499
Triaes	29434	355919	134575	51987	975805	26769	878289	690553	435190	96800	45909	3052	137472	309499	99130	49662	3554	16190
Vitvin	51803	2103564	115450	248171	2656049	72985	4277467	3724040	445721	219716	21189	767	406706	772075	310490	114553	4754	7846
Zeamay	31957	372188	183521	65131	812503	39172	882474	714383	485802	78406	83053	12823	112986	272999	89525	90073	6779	34437
